"","Incident ID","Date","State","CD","City or county","Address","Lat","Lng","# Killed","# Injured","# Casualty","Incident characteristics","Shot - Wounded/Injured","Shot - Dead (murder, accidental, suicide)","Suicide^","Suicide - Attempt","Murder/Suicide","Attempted Murder/Suicide (one variable unsuccessful)","Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)","Mass Murder (4+ deceased victims excluding the subject/suspect/perpetrator , one location)","Spree Shooting (multiple victims, multiple locations)","Accidental Shooting","Accidental Shooting - Death","Accidental Shooting - Injury","Accidental Shooting at a Business","Accidental/Negligent Discharge","Stray bullet","Child Involved Incident","Child killed (not child shooter)","Child injured (not child shooter)","School Incident","School Shooting - elementary/secondary school","School Shooting - university/college","LOCKDOWN/ALERT ONLY:  No GV Incident Occurred Onsite","Home Invasion","Home Invasion - Resident killed","Home Invasion - Resident injured","Home Invasion - subject/suspect/perpetrator killed","Defensive Use","Defensive Use - Victim stops crime","Defensive Use - crime occurs, victim shoots subject/suspect/perpetrator","Defensive Use - subject/suspect/perpetrator injured","Defensive Use - Stand Your Ground/Castle Doctrine established","Defensive Use - Shots fired, no injury/death","Defensive Use - No shots fired","Defensive Use - WITHOUT a gun","Defensive Use - Good Samaritan/Third Party","Officer Involved Incident","Officer Involved Shooting - Officer shot","Officer Involved Shooting - Officer killed","Officer Involved Shooting - K9/Mounted killed","Officer Involved Shooting - subject/suspect/perpetrator shot","Officer Involved Shooting - subject/suspect/perpetrator killed","Officer Involved Shooting - subject/suspect/perpetrator suicide at standoff","Officer Involved Shooting - subject/suspect/perpetrator surrender at standoff","Officer Involved Shooting - Shots fired, no injury","Officer Involved Shooting - Bystander shot","Officer Involved Shooting - Bystander killed","Police Targeted","Drive-by (car to street, car to car)","Road rage","Car-jacking","Kidnapping/abductions/hostage","Gang involvement","Drug involvement","Hate crime","Terrorism Involvement","Political Violence","Possession (gun(s) found during commission of other crimes)","Workplace shooting (disgruntled employee)","Domestic Violence","House party / Block Party / Park Party","Bar/club incident - in or around establishment","Armed robbery with injury/death and/or evidence of DGU found","Under the influence of alcohol or drugs (only applies to the subject/suspect/perpetrator )","Shootout (where VENN diagram of shooters and victims overlap)","Gun(s) stolen from owner","Concealed Carry License - Victim","Concealed Carry License - Perpetrator","Brandishing/flourishing/open carry/lost/found","BB/Pellet/Replica gun","Ghost gun","Criminal act with stolen gun","Guns stolen from law enforcement","Possession of gun by felon or prohibited person","Unlawful purchase/sale","Stolen/Illegally owned gun{s} recovered during arrest/warrant","ATF/LE Confiscation/Raid/Arrest","Assault weapon (AR-15, AK-47, and ALL variants defined by law enforcement)","abc","abc2018","abc2017","abc2016","abc2015","abc2014","abc2013","Year"
"1934",1303303,2019-01-16,"California","25","Palmdale","Ranch Center Dr and 40th St W",34.5834,-118.202,3,1,4,"Shot - Wounded/Injured,Shot - Dead (murder, accidental, suicide),Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location),Assault weapon (AR-15, AK-47, and ALL variants defined by law enforcement)",1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,2019
"1935",1303486,2019-01-17,"Kentucky","2","Owensboro","940 Audubon Ave",37.7652,-87.1274,3,1,4,"Shot - Wounded/Injured,Shot - Dead (murder, accidental, suicide),Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location),LOCKDOWN/ALERT ONLY:  No GV Incident Occurred Onsite",1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2019
"1936",1305294,2019-01-19,"Texas","29","Houston","7041 Sherman St",29.7373,-95.2994,3,2,5,"Shot - Wounded/Injured,Shot - Dead (murder, accidental, suicide),Home Invasion,Home Invasion - subject/suspect/perpetrator killed,Home Invasion - subject/suspect/perpetrator injured,Defensive Use,Defensive Use - Victim stops crime,Defensive Use - Crime occurs, victim shoots subject/suspect/perpetrator,Defensive Use - Stand Your Ground/Castle Doctrine established,Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location),Shootout (where VENN diagram of shooters and victims overlap),Assault weapon (AR-15, AK-47, and ALL variants defined by law enforcement)",1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,1,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,2019
"1937",1305516,2019-01-19,"Illinois","7","Chicago","4400 block of W Madison St",41.881,-87.7358,0,4,4,"Shot - Wounded/Injured,Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)",1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2019
"1938",1305538,2019-01-19,"Florida","5","Jacksonville","11445 Brian Lakes Drive",30.2694,-81.8562,3,2,5,"Shot - Wounded/Injured,Shot - Dead (murder, accidental, suicide),Suicide^,Murder/Suicide,Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location),Domestic Violence",1,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,2019
"1939",1305563,2019-01-19,"Pennsylvania","9","Lebanon","1140 Church St",40.3435,-76.4316,0,4,4,"Shot - Wounded/Injured,Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location),Gang involvement,Possession of gun by felon or prohibited person",1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,1,1,1,1,2019
"1940",1305679,2019-01-19,"South Carolina","5","Gaffney","1435 Wilcox Ave",35.1106,-81.6041,1,4,5,"Shot - Wounded/Injured,Shot - Dead (murder, accidental, suicide),Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location),Shootout (where VENN diagram of shooters and victims overlap),Bar/club incident - in or around establishment,Possession of gun by felon or prohibited person",1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,0,0,0,0,0,0,2019
"1941",1306920,2019-01-20,"Florida","26","Miami","26133 SW 139th Ave",25.6004,-80.4177,0,4,4,"Shot - Wounded/Injured,Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location),House party / Block Party / Park Party",1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,2019
"1942",1309114,2019-01-23,"Florida","17","Sebring","1901 US 27 S",27.4705,-81.4585,5,0,5,"Shot - Dead (murder, accidental, suicide),Officer Involved Incident,Officer Involved Shooting - subject/suspect/perpetrator surrender at standoff,Mass Murder (4+ deceased victims excluding the subject/suspect/perpetrator , one location),Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location),Armed robbery with injury/death and/or evidence of DGU found,Kidnapping/abductions/hostage",NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,2019
"1943",1310397,2019-01-24,"Georgia","14","Rockmart","319 Williamson St",33.9982,-85.0596,4,1,5,"Shot - Wounded/Injured,Shot - Dead (murder, accidental, suicide),Spree Shooting (multiple victims, multiple locations),Mass Murder (4+ deceased victims excluding the subject/suspect/perpetrator , one location),Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location),Drug involvement",1,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2019
"1944",1310775,2019-01-24,"Pennsylvania","12","State College","1450 S Atherton St",40.7843,-77.8399,4,1,5,"Shot - Wounded/Injured,Shot - Dead (murder, accidental, suicide),Suicide^,Murder/Suicide,Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location),Bar/club incident - in or around establishment,Domestic Violence,Under the influence of alcohol or drugs (only applies to the subject/suspect/perpetrator ),Concealed Carry License - Perpetrator",1,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2019
"1945",1312284,2019-01-26,"Louisiana","6","Gonzales","42350 Church Point Rd",30.2405,-90.8929,5,0,5,"Shot - Dead (murder, accidental, suicide),Home Invasion,Home Invasion - Resident killed,Spree Shooting (multiple victims, multiple locations),Mass Murder (4+ deceased victims excluding the subject/suspect/perpetrator , one location),Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location),Domestic Violence,Criminal act with stolen gun,Gun(s) stolen from owner",NA,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2019
"1946",1312391,2019-01-26,"Georgia","2","Albany","300 block of W Roosevelt",31.5815,-84.1548,0,4,4,"Shot - Wounded/Injured,Drive-by (car to street, car to car),Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location),House party / Block Party / Park Party",1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2019
"1947",1312463,2019-01-26,"Indiana","7","Indianapolis","2957 N Sherman Dr",39.8102,-86.1023,0,5,5,"Shot - Wounded/Injured,Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location),Bar/club incident - in or around establishment",1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2019
"1948",1313291,2019-01-26,"New Jersey","10","Newark","612 Bergen St",40.7231,-74.1992,1,3,4,"Shot - Wounded/Injured,Shot - Dead (murder, accidental, suicide),Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)",1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2019
"1949",1314253,2019-01-27,"Alabama","7","Birmingham","Avenue O and Warrior Rd",33.4933,-86.8919,0,5,5,"Shot - Wounded/Injured,Drive-by (car to street, car to car),Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)",1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2019
"1950",1314289,2019-01-28,"Texas","29","Houston","7815 Harding St",29.7094,-95.2818,2,5,7,"Shot - Wounded/Injured,Shot - Dead (murder, accidental, suicide),Officer Involved Incident,Officer Involved Shooting - Officer shot,Officer Involved Shooting - subject/suspect/perpetrator killed,Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location),Shootout (where VENN diagram of shooters and victims overlap),Drug involvement",1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2019
"1951",1318187,2019-02-01,"California","51","San Diego","6800 block of Springfield St",32.7286,-117.052,0,4,4,"Shot - Wounded/Injured,Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location),House party / Block Party / Park Party",1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2019
"1952",1318391,2019-02-03,"Illinois","1","Chicago","938 E 75th St",41.7588,-87.6013,2,5,7,"Shot - Wounded/Injured,Shot - Dead (murder, accidental, suicide),Drive-by (car to street, car to car),Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location),Bar/club incident - in or around establishment",1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2019
"1953",1320286,2019-02-03,"California","36","Palm Springs","E Sunny Dunes Rd and El Placer Rd",33.8123,-116.506,4,0,4,"Shot - Dead (murder, accidental, suicide),Drive-by (car to street, car to car),Spree Shooting (multiple victims, multiple locations),Mass Murder (4+ deceased victims excluding the subject/suspect/perpetrator , one location),Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)",NA,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2019
"1954",1319325,2019-02-04,"Louisiana","2","Baton Rouge","4000 block of Topeka St",30.4856,-91.1611,0,4,4,"Shot - Wounded/Injured,Drive-by (car to street, car to car),Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)",1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2019
"1955",1319333,2019-02-04,"District of Columbia","98","Washington","2341 Pennsylvania Ave SE",38.8736,-76.9718,0,5,5,"Shot - Wounded/Injured,Child Involved Incident,Child injured (not child shooter),Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)",1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2019
"1956",1321093,2019-02-05,"Texas","35","San Antonio","538 Hot Wells Blvd",29.368,-98.459,2,2,4,"Shot - Wounded/Injured,Shot - Dead (murder, accidental, suicide),Home Invasion,Home Invasion - Resident killed,Home Invasion - Resident injured,Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)",1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2019
"1957",1321021,2019-02-06,"New York","8","Brooklyn","1778 Fulton St",40.6791,-73.9284,1,3,4,"Shot - Wounded/Injured,Shot - Dead (murder, accidental, suicide),Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location),House party / Block Party / Park Party",1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2019
"1958",1323448,2019-02-09,"Virginia","4","Petersburg","109 Perry St",37.2248,-77.4083,0,4,4,"Shot - Wounded/Injured,Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location)",1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2019
"1959",1324279,2019-02-11,"Texas","36","Livingston","3628 FM 3126",30.725,-95.0563,5,0,5,"Shot - Dead (murder, accidental, suicide),Suicide^,Murder/Suicide,Child Involved Incident,Child killed (not child shooter),Mass Murder (4+ deceased victims excluding the subject/suspect/perpetrator , one location),Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location),Domestic Violence",NA,1,1,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2019
"1960",1327321,2019-02-15,"Illinois","11","Aurora","641 Archer Ave",41.7564,-88.3327,6,6,12,"Shot - Wounded/Injured,Shot - Dead (murder, accidental, suicide),Suicide^,Murder/Suicide,Officer Involved Incident,Officer Involved Shooting - Officer shot,Officer Involved Shooting - subject/suspect/perpetrator suicide at standoff,Mass Murder (4+ deceased victims excluding the subject/suspect/perpetrator , one location),Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location),Workplace shooting (disgruntled employee),LOCKDOWN/ALERT ONLY:  No GV Incident Occurred Onsite,Possession of gun by felon or prohibited person",1,1,1,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,1,1,1,1,2019
"1961",1328562,2019-02-16,"Mississippi","2","Clinton","1214 Foxhill Dr",32.3525,-90.3194,5,0,5,"Shot - Dead (murder, accidental, suicide),Officer Involved Incident,Officer Involved Shooting - subject/suspect/perpetrator killed,Mass Murder (4+ deceased victims excluding the subject/suspect/perpetrator , one location),Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location),Domestic Violence,Kidnapping/abductions/hostage",NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2019
"1962",1328792,2019-02-17,"Indiana","8","Evansville","664 E Illinois St",37.9793,-87.5547,0,5,5,"Shot - Wounded/Injured,Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location),Bar/club incident - in or around establishment,Possession of gun by felon or prohibited person",1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,0,0,0,0,0,0,2019
"1963",1329075,2019-02-17,"Louisiana","2","New Orleans","Tulane Ave and Elk Pl",29.9547,-90.0749,1,5,6,"Shot - Wounded/Injured,Shot - Dead (murder, accidental, suicide),Accidental Shooting,Accidental Shooting - Injury,Stray bullet,Officer Involved Incident,Officer Involved Shooting - subject/suspect/perpetrator killed,Officer Involved Shooting - Bystander shot,Mass Shooting (4+ victims injured or killed excluding the subject/suspect/perpetrator, one location),Shootout (where VENN diagram of shooters and victims overlap),Gang involvement",1,1,NA,NA,NA,NA,1,NA,NA,TRUE,NA,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2019
